id,name,icon,rarity,description,effect,skill_points,type,parent_id,required_sp,category,base_duration
master_of_the_sands,Master of the Sands,super_recovery_stamina.png,Unique,Recover endurance and increase velocity when positioned toward the back mid-race. [Activates when your uma is in 5th pos in CM and 6th pos in LoH or worse at a random point in mid-race] (Dirt),Stamina recovery (0.055) and Increase Target Speed (0.35),,upgrade,familiar_ground,180,recovery
familiar_ground,Familiar Ground,recovery_stamina.png,Normal,Slightly recover endurance when positioned toward the back mid-race. [Activates when your uma is in 5th pos in CM and 6th pos in LoH or worse at a random point in mid-race] (Dirt),Stamina recovery (0.015),180,normal,,,recovery
of_calm_mind,Of Calm Mind,recovery_stamina.png,Upgraded,If positioned in the midpack around when the mid-race starts, slightly decrease velocity and greatly recover endurance. [Activates when your uma is from 4 <= pos <= 7 in CM and 5 <= pos <= 10 in LoH at a random point in former mid-race] (Long),Stamina recovery (0.075) and Speed Decrease (-0.15),,upgrade,free_spirited,170,recovery
free_spirited,Free-Spirited,recovery_stamina.png,Normal,If positioned in the midpack around when the mid-race starts slightly decrease velocity and moderately recover endurance. (Long),Stamina recovery (0.035) and Speed debuff (-0.15),170,normal,,,recovery

corner_adept,Corner Adept ○,speed_skill.png,Normal,Slightly increase velocity on a corner with skilled turning. [Activates on a random corner],Increase target speed (0.15),180,normal,,,buff,2.4s
straightaway_adept,Straightaway Adept,speed_skill.png,Normal,Slightly increase velocity on a straight. [Activates on a random straight],Increase target speed (0.15),170,normal,,,buff,2.4s
ramp_up,Ramp Up,speed_skill.png,Normal,Slightly increase velocity when passing another runner mid-race.,Increase target speed (0.15),170,normal,,,buff,1.8s 
homestretch_haste,Homestretch Haste,speed_skill.png,Normal,Slightly increase velocity in the last spurt.,Increase target speed (0.15),180,normal,,,buff,2.4s
fast_paced,Fast-Paced,speed_skill.png,Normal,Slightly increase ability to go to the front mid-race. [Activates when your uma is 5th pos in CM and 6th pos in LoH or higher at a random point in mid-race] (Front Runner),Increase target speed (0.15),180,normal,,,buff,3s
prepared_to_pass,Prepared to Pass,speed_skill.png,Normal,Slightly increase ability to break out of the pack on the final corner. [Activates when your uma is in 5th pos in CM and 6th pos in LoH at a random point in the final corner] (Pace Chaser),Increase target speed (0.15),180,normal,,,buff,1.8
position_pilfer,Position Pilfer,speed_skill.png,Normal,Slightly increase velocity mid-race. [Activates when your uma is in 6th pos in CM and 7th pos in LoH at random point in mid-race] (Late Surger),Increase target speed (0.15),180,normal,,,buff,2.4
outer_swell,Outer Swell,speed_skill.png,Normal,Slightly increase velocity when passing another runner on the outside on the final corner. [Activates when your uma has passed another uma after reaching the final corner and the uma you have passed is more inner fence than yours.] (Late Surger),Increase target speed (0.15),180,normal,,,buff,3s
masterful_gambit,Masterful Gambit,speed_skill.png,Normal,Slightly move up in preparation to close the gap when positioned toward the back late-race. [Activates when your uma has a distance >= 50m with 1st pos uma at late-race] (End Closer),Increase target speed (0.15),180,normal,,,buff,3s
gap_closer,Gap Closer,speed_skill.png,Normal,Slightly increase spurting ability when positioned toward the back late-race. [Activates when your uma is 6th pos in CM and 7th pos in LoH or worse at a random point in late-race] (Sprint),Increase target speed (0.15) and Acceleration (0.05),160,normal,,,buff,3s
productive_plan,Productive Plan,speed_skill.png,Normal,Slightly widen the margin when positioned toward the front early-race. [Activates when your uma is 5th pos in CM and 6th pos in LoH or better at a random point in early-race after 5s into the race] (Mile),Increase target speed (0.15),160,normal,,,buff,3s
up_tempo,Up-Tempo,speed_skill.png,Normal,Slightly increase positioning ability when positioned toward the front mid-race. [Activates when your uma is 5th pos in CM and 6th pos in LoH or better at a random point in mid-race] (Medium),Increase target speed (0.15),160,normal,,,buff,2.4s
steadfast,Steadfast,speed_skill.png,Normal,Slightly increase ability to fight back when passed by another runner on the final corner. [Activates when your uma is being passed by another uma at the final corner] (Medium),Increase target speed (0.15) and Acceleration (0.05),160,normal,,,buff,3s
inside_scoop,Inside Scoop,speed_skill.png,Normal,Slightly increase velocity when near the inner rail on the final corner. [Activates when your uma runs near the fench at the final corner] (Long),Increase target speed (0.15),160,normal,,,buff,3s
shifting_gears,Shifting Gears,speed_skill.png,Normal,Slightly increase passing ability when positioned toward the front mid-race. [Activates when your uma is 5th pos in CM and 6th pos in LoH at a random point in mid-race] (Mile),Increase target speed (0.15),160,normal,,,buff,2.4s
unyielding_spirit,Unyielding Spirit,speed_skill.png,Normal,Slightly increase passing ability. [Activates when your uma is going to pass another uma after 5s into the race] (Mile),Increase target speed (0.15),120,normal,,,buff,2.4s

keeping_the_lead,Keeping the Lead,speed_skill.png,Normal,Slightly increase ability to maintain the lead when leading by a fair margin mid-race. (Long),Increase target speed (0.15),160,normal,,,buff,2.4s
pressure,Pressure,speed_skill.png,Normal,Slightly increase velocity when passing another runner late-race. (Long),Increase target speed (0.15),180,normal,,,buff,2.4s
huge_lead,Huge Lead,speed_skill.png,Normal,Slightly increase ability to maintain the lead when leading by a large margin mid-race. (Sprint),Increase target speed (0.15),180,normal,,,buff,2.4s

sprint_straightaways_o,Sprint Straightaways ◎,speed_skill.png,Upgraded,Moderately increase velocity on a straight. [Activates on a random straight] (Sprint),Increase target speed (0.25),,upgrade,sprint_straightaways,110,buff,3s
sprint_straightaways,Sprint Straightaways ○,speed_skill.png,Normal,Slightly increase velocity on a straight. [Activates on a random straight] (Sprint),Increase target speed (0.15),100,normal,,,buff,3s
sprint_corners_o,Sprint Corners ◎,speed_skill.png,Upgraded,Moderately increase velocity on a corner. [Activates on a random corner] (Sprint),Increase target speed (0.25),,upgrade,sprint_corners,110,buff,3s
sprint_corners,Sprint Corners ○,speed_skill.png,Normal,Slightly increase velocity on a corner. [Activates on a random corner] (Sprint),Increase target speed (0.15),100,normal,,,buff,3s
mile_straightaways_o,Mile Straightaways ◎,speed_skill.png,Upgraded,Moderately increase velocity on a straight. [Activates on a random straight] (Mile),Increase target speed (0.25),,upgrade,mile_straightaways,110,buff,3s
mile_straightaways,Mile Straightaways ○,speed_skill.png,Normal,Slightly increase velocity on a straight. [Activates on a random straight] (Mile),Increase target speed (0.15),100,normal,,,buff,3s
mile_corners_o,Mile Corners ◎,speed_skill.png,Upgraded,Moderately increase velocity on a corner. [Activates on a random corner] (Mile),Increase target speed (0.25),,upgrade,mile_corners,110,buff,3s
mile_corners,Mile Corners ○,speed_skill.png,Normal,Slightly increase velocity on a corner. [Activates on a random corner] (Mile),Increase target speed (0.15),100,normal,,,buff,3s
medium_straightaways_o,Medium Straightaways ◎,speed_skill.png,Upgraded,Moderately increase velocity on a straight. [Activates on a random straight] (Medium),Increase target speed (0.25),,upgrade,medium_straightaways,110,buff,3s
medium_straightaways,Medium Straightaways ○,speed_skill.png,Normal,Slightly increase velocity on a straight. [Activates on a random straight] (Medium),Increase target speed (0.15),100,normal,,,buff,3s
medium_corners_o,Medium Corners ◎,speed_skill.png,Upgraded,Moderately increase velocity on a corner. [Activates on a random corner]  (Medium),Increase target speed (0.25),,upgrade,medium_corners,110,buff,3s
medium_corners,Medium Corners ○,speed_skill.png,Normal,Slightly increase velocity on a corner. [Activates on a random corner] (Medium),Increase target speed (0.15),100,normal,,,buff,3s
long_straightaways_o,Long Straightaways ◎,speed_skill.png,Upgraded,Moderately increase velocity on a straight. [Activates on a random straight] (Long),Increase target speed (0.25),,upgrade,long_straightaways,110,buff,3s
long_straightaways,Long Straightaways ○,speed_skill.png,Normal,Slightly increase velocity on a straight. [Activates on a random straight] (Long),Increase target speed (0.15),100,normal,,,buff,3s
long_corners_o,Long Corners ◎,speed_skill.png,Upgraded,Moderately increase velocity on a corner. [Activates on a random corner] (Long),Increase target speed (0.25),,upgrade,long_corners,110,buff,3s
long_corners,Long Corners ○,speed_skill.png,Normal,Slightly increase velocity on a corner. [Activates on a random corner] (Long),Increase target speed (0.15),100,normal,,,buff,3s
front_runner_straightaways_o,Front Runner Straightaways ◎,speed_skill.png,Upgraded,Moderately increase velocity on a straight. [Activates on a random straight] (Front Runner),Increase target speed (0.25),,upgrade,front_runner_straightaways,140,buff,3s
front_runner_straightaways,Front Runner Straightaways ○,speed_skill.png,Normal,Slightly increase velocity on a straight. [Activates on a random straight] (Front Runner),Increase target speed (0.15),130,normal,,,buff,3s


introduction_to_physiology,Introduction to Physiology,unique_skill_heal.png,Unique,Moderately recover endurance and slightly increase velocity for a moderate duration when sitting off the pace on a corner in the second half of the race.,Stamina recovery (0.035),,normal,,,unique,4s
clear_heart,Clear Heart,unique_skill_heal.png,Unique,Recover endurance when well-positioned mid-race.,Stamina recovery (0.055),,normal,,,unique,
super_duper_stoked,Super-Duper Stoked,unique_skill_heal.png,Unique,Moderately recover endurance with a glance at nearby runners when positioned toward the back on the final corner.,Stamina recovery (0.035),,normal,,,unique,
u_ma2,U=ma2,unique_skill_heal.png,Unique,Recover endurance and moderately increase velocity for a moderate duration when sitting off the pace on a corner in the second half of the race.,Stamina recovery (0.055),,normal,,,unique,4s
pure_heart,Pure Heart,unique_skill_heal.png,Unique,Greatly recover endurance when well-positioned mid-race.,Stamina recovery (0.075),,normal,,,unique,
super_duper_climax,Super-Duper Climax,unique_skill_heal.png,Unique,Recover endurance with a glance at nearby runners when positioned toward the back on the final corner.,Stamina recovery (0.055),,normal,,,unique,
running_idle,Running Idle,negative_recovery.png,Negative,Moderately increase fatigue when in the lead by too large of a margin.,Stamina Drain (-0.02),100,normal,,,negative,
superior_heal,Superior Heal,unique_skill_heal.png,Unique,Greatly recover endurance with a gentle light when overtaken toward the back mid-race.,Stamina recovery (0.075),,normal,,,unique,
dazzl_n_diver,Dazzl'n ♪ Diver,unique_skill_heal.png,Unique,Recover endurance by relaxing after activating 2 skills when positioned midpack mid-race.,Stamina recovery (0.055),,normal,,,unique,
every_rose_has_its_fangs,Every Rose Has Its Fangs,unique_skill_heal.png,Unique,Suck endurance from runners ahead when well-positioned and pressured by another runner mid-race.,Stamina recovery (0.055),,normal,,,unique,
cheers_of_a_fellow_dreamer,Cheers of a Fellow Dreamer,super_recovery_stamina.png,Upgraded,Recover Silence Suzuka's endurance on a corner in the second half of the race through a friend's cheers of support.,Stamina recovery (0.055),,normal,,,recovery,
ready_go,"Ready, Go!",unique_skill_heal.png,Unique,Moderately recover endurance and slightly increase velocity with newfound resolve when in midpack around halfway through the race.,Stamina recovery (0.035),,normal,,,unique,5s
go_go_mun,"Go, Go, Mun!",unique_skill_heal.png,Unique,Recover endurance and moderately increase velocity with newfound resolve when in midpack around halfway through the race.,Stamina recovery (0.055),,normal,,,unique,5s
keep_pushing_ahead,Keep Pushing Ahead,unique_skill.png,Unique,"If positioned toward the front from the start of the race until the second half of the race, good vibes recover endurance and moderately increase velocity steadily.",Stamina recovery (0.055),,normal,,,unique,6s
front_runner_corners,Front Runner Corners ○,speed_skill.png,Normal,Slightly increase velocity on a corner. (Front Runner),Increase target speed (0.15),130,normal,,,buff,3s
front_runner_corners_o,Front Runner Corners ◎,speed_skill.png,Upgraded,Moderately increase velocity on a corner. (Front Runner),Increase target speed (0.25),,upgrade,front_runner_corners,140,buff,3s
leader_s_pride,Leader's Pride,speed_skill.png,Normal,Slightly increase ability to pass or challenge another runner early-race or mid-race. (Front Runner),Increase target speed (0.15),180,normal,,,buff,3s
top_runner,Top Runner,super_speed_skill.png,Upgraded,Increase ability to pass or challenge another runner early-race or mid-race. (Front Runner),Increase target speed (0.35),,upgrade,leader_s_pride,180,buff,3s
pace_chaser_straightaways,Pace Chaser Straightaways ○,speed_skill.png,Normal,Slightly increase velocity on a straight. (Pace Chaser),Increase target speed (0.15),130,normal,,,buff,3s
pace_chaser_straightaways_o,Pace Chaser Straightaways ◎,speed_skill.png,Upgraded,Moderately increase velocity on a straight. (Pace Chaser),Increase target speed (0.25),,upgrade,pace_chaser_straightaways,140,buff,3s
pace_chaser_corners,Pace Chaser Corners ○,speed_skill.png,Normal,Slightly increase velocity on a corner. (Pace Chaser),Increase target speed (0.15),130,normal,,,buff,3s
pace_chaser_corners_o,Pace Chaser Corners ◎,speed_skill.png,Upgraded,Moderately increase velocity on a corner. (Pace Chaser),Increase target speed (0.25),,upgrade,pace_chaser_corners,140,buff,3s
late_surger_straightaways,Late Surger Straightaways ○,speed_skill.png,Normal,Slightly increase velocity on a straight. (Late Surger),Increase target speed (0.15),130,normal,,,buff,3s
late_surger_straightaways_o,Late Surger Straightaways ◎,speed_skill.png,Upgraded,Moderately increase velocity on a straight. (Late Surger),Increase target speed (0.25),,upgrade,late_surger_straightaways,140,buff,3s
late_surger_corners,Late Surger Corners ○,speed_skill.png,Normal,Slightly increase velocity on a corner. (Late Surger),Increase target speed (0.15),130,normal,,,buff,3s
late_surger_corners_o,Late Surger Corners ◎,speed_skill.png,Upgraded,Moderately increase velocity on a corner. (Late Surger),Increase target speed (0.25),,upgrade,late_surger_corners,140,buff,3s
1_500_000_cc,"1,500,000 CC",speed_skill.png,Normal,Slightly increase velocity on an uphill. (Late Surger),Increase target speed (0.15),120,normal,,,buff,2.4s
15_000_000_cc,"15,000,000 CC",super_speed_skill.png,Upgraded,Increase velocity on an uphill. (Late Surger),Increase target speed (0.35),,upgrade,1_500_000_cc,120,buff,2.4s
end_closer_straightaways,End Closer Straightaways ○,speed_skill.png,Normal,Slightly increase velocity on a straight. (End Closer),Increase target speed (0.15),130,normal,,,buff,3s
end_closer_straightaways_o,End Closer Straightaways ◎,speed_skill.png,Upgraded,Moderately increase velocity on a straight. (End Closer),Increase target speed (0.25),,upgrade,end_closer_straightaways,140,buff,3s
moonlit_flash,Moonlit Flash,super_speed_skill.png,Upgraded,Increase velocity on straights. (End Closer),Increase target speed (0.35),,upgrade,end_closer_straightaways,150,buff,3s
end_closer_corners,End Closer Corners ○,speed_skill.png,Normal,Slightly increase velocity on a corner. (End Closer),Increase target speed (0.15),130,normal,,,buff,3s
end_closer_corners_o,End Closer Corners ◎,speed_skill.png,Upgraded,Moderately increase velocity on a corner. (End Closer),Increase target speed (0.25),,upgrade,end_closer_corners,140,buff,3s
uma_stan,Uma Stan,speed_skill.png,Normal,Slightly increase velocity when close to many runners.,Increase target speed (0.15),160,normal,,,buff,3s
superstan,Superstan,super_speed_skill.png,Upgraded,Increase velocity when close to many runners.,Increase target speed (0.35),,upgrade,uma_stan,160,buff,3s
tail_held_high,Tail Held High,speed_skill.png,Normal,Slightly increase velocity after activating many skills mid-race.,Increase target speed (0.15),100,normal,,,buff,3s
tail_nine,Tail Nine,super_speed_skill.png,Upgraded,Increase velocity after activating many skills mid-race.,Increase target speed (0.35),,upgrade,tail_held_high,180,buff,3s
slipstream,Slipstream,speed_skill.png,Normal,Slightly decrease wind resistance when following directly behind another runner.,Increase target speed (0.15),160,normal,,,buff,3s
playtime_s_over,Playtime's Over!,speed_skill.png,Normal,Slightly increase velocity when followed by another runner directly behind for a long time.,Increase target speed (0.15),160,normal,,,buff,3s
see_ya_later,See Ya Later!,super_speed_skill.png,Upgraded,Increase velocity when followed by another runner directly behind for a long time.,Increase target speed (0.35),,upgrade,playtime_s_over,160,buff,3s
top_pick,Top Pick,speed_skill.png,Normal,Slightly increase velocity when engaged in a challenge mid-race. (Dirt),Increase target speed (0.15),180,normal,,,buff,2.4s
trending_in_the_charts,Trending in the Charts!,super_speed_skill.png,Upgraded,Increase velocity when engaged in a challenge mid-race. (Dirt),Increase target speed (0.35),,upgrade,top_pick,180,buff,2.4s
all_i_ve_got,All I've Got,speed_skill.png,Normal,Slightly increase velocity when well-positioned on a straight in the last spurt. (Medium),Increase target speed (0.15),160,normal,,,buff,2.4s
come_what_may,Come What May,super_speed_skill.png,Upgraded,Increase velocity when well-positioned on a straight in the last spurt. (Medium),Increase target speed (0.35),,upgrade,all_i_ve_got,160,buff,2.4s
feature_act,Feature Act,speed_skill.png,Normal,Slightly increase velocity when positioned toward the front upon approaching late-race. (Long),Increase target speed (0.15),160,normal,,,buff,2.4s
headliner,Headliner,speed_skill.png,Upgraded,Increase velocity when positioned toward the front upon approaching late-race. (Long),Increase target speed (0.35),,upgrade,feature_act,160,buff,2.4s
early_start,Early Start,speed_skill.png,Normal,Very slightly increase velocity for a medium duration when positioned toward the back mid-race. (End Closer),Increase target speed (0.05),180,normal,,,buff,4s
daring_strike,Daring Strike,super_speed_skill.png,Upgraded,Moderately increase velocity for a medium duration when positioned toward the back mid-race. (End Closer),Increase target speed (0.25),,upgrade,early_start,180,buff,4s
risky_business,Risky Business,speed_skill.png,Normal,"Moderately increase velocity in the second half of the race, but also greatly increase fatigue sometimes.",Increase target speed (0.25),120,normal,,,buff,1.8s
nothing_ventured,Nothing Ventured,super_speed_skill.png,Upgraded,"Greatly increase velocity in the second half of the race, but also greatly increase fatigue sometimes.",Increase target speed (0.45),,upgrade,risky_business,120,buff,1.8s
light_as_a_feather,Light as a Feather,speed_skill.png,Normal,Slightly increase velocity when positioned toward the front upon approaching late-race. (Sprint),Increase target speed (0.15),160,normal,,,buff,2.4s
in_high_spirits,In High Spirits,super_speed_skill.png,Upgraded,Increase velocity when positioned toward the front upon approaching late-race. (Sprint),Increase target speed (0.35),,upgrade,light_as_a_feather,160,buff,2.4s
fighting_spirit,Fighting Spirit,speed_skill.png,Normal,"When engaged in a challenge midpack mid-race, very slightly recover endurance and slightly increase velocity. (Medium)",Increase target speed (0.15),160,normal,,,buff,1.8s
burning_soul,Burning Soul,super_speed_skill.png,Upgraded,"When engaged in a challenge midpack mid-race, moderately recover endurance and moderately increase velocity. (Medium)",Increase target speed (0.25),,upgrade,fighting_spirit,160,buff,1.8s
eager,Eager,speed_skill.png,Normal,"When positioned toward the back mid-race, slightly increase velocity. (Medium)",Increase target speed (0.15),160,normal,,,buff,2.4s
elated,Elated,super_speed_skill.png,Upgraded,"When positioned toward the back mid-race, increase velocity. (Medium)",Increase target speed (0.35),,upgrade,eager,160,buff,2.4s
pumped,Pumped,speed_skill.png,Normal,"When positioned toward the back on the final corner, slightly increase velocity. (Mile)",Increase target speed (0.15),160,normal,,,buff,1.8s
full_of_vigor,Full of Vigor,super_speed_skill.png,Upgraded,"When positioned toward the back on the final corner, increase velocity. (Mile)",Increase target speed (0.35),,upgrade,pumped,160,buff,1.8s
fearless,Fearless,speed_skill.png,Normal,"When positioned in the midpack during the second half of the race, slightly increase velocity and very minimally increase acceleration. (Late Surger)",Increase target speed (0.15),180,normal,,,buff,1.8s
dauntless,Dauntless,super_speed_skill.png,Upgraded,"When positioned in the midpack during the second half of the race, increase velocity and very slightly increase acceleration. (Late Surger)",Increase target speed (0.35),,upgrade,fearless,180,buff,1.8s
with_all_my_soul,With All My Soul,speed_skill.png,Normal,"When positioned toward the front mid-race, slightly increase velocity and minimally decrease the velocity of runners behind the user. (Medium)",Increase target speed (0.15) and Decrease Speed (-0.035),160,normal,,,buff,1.8s
wild_wind,Wild Wind,super_speed_skill.png,Upgraded,"When positioned toward the front mid-race, increase velocity and slightly decrease the velocity of runners behind the user. (Medium)",Increase target speed (0.35) and Decrease Speed (-0.15),,upgrade,with_all_my_soul,160,buff,1.8s
full_throttle,Full Throttle,speed_skill.png,Normal,Greatly consume endurance mid-race and moderately increase velocity. (Late Surger),Increase target speed (0.25),160,normal,,,buff,2.4s
keep_going,Keep Going!,super_speed_skill.png,Upgraded,Greatly consume endurance mid-race and greatly increase velocity. (Late Surger),Increase target speed (0.45),,upgrade,full_throttle,160,buff,2.4s
downhill_speedster,Downhill Speedster,speed_skill.png,Normal,Slightly increase velocity on downhills.,Increase target speed (0.15),170,normal,,,buff,2.4s
professor_of_curvature,Professor of Curvature,super_speed_skill.png,Upgraded,Increase velocity on a corner with skilled turning.,Increase target speed (0.35),,upgrade,corner_adept,180,buff,2.4s
beeline_burst,Beeline Burst,super_speed_skill.png,Upgraded,Increase velocity on a straight.,Increase target speed (0.35),,upgrade,straightaway_adept,170,buff,2.4s
it_s_on,It's On!,super_speed_skill.png,Upgraded,Increase velocity when passing another runner mid-race.,Increase target speed (0.35),,upgrade,ramp_up,170,buff,1.8s
in_body_and_mind,In Body and Mind,super_speed_skill.png,Upgraded,Increase velocity in the last spurt.,Increase target speed (0.35),,upgrade,homestretch_haste,170,buff,2.4s
escape_artist,Escape Artist,super_speed_skill.png,Upgraded,Increase ability to go to the front mid-race. (Front Runner),Increase target speed (0.35),,upgrade,fast_paced,180,buff,3s
speed_star,Speed Star,super_speed_skill.png,Upgraded,Increase ability to break out of the pack on the final corner. (Pace Chaser),Increase target speed (0.35),,upgrade,prepared_to_pass,180,buff,1.8s
fast_furious,Fast & Furious,super_speed_skill.png,Upgraded,Increase velocity mid-race. (Late Surger),Increase target speed (0.35),,upgrade,position_pilfer,180,buff,2.4s
rising_dragon,Rising Dragon,super_speed_skill.png,Upgraded,Increase velocity when passing another runner on the outside on the final corner. (Late Surger),Increase target speed (0.35),,upgrade,outer_swell,180,buff,3s
sturm_und_drang,Sturm und Drang,super_speed_skill.png,Upgraded,Move up in preparation to close the gap when positioned toward the back late-race. (End Closer),Increase target speed (0.35),,upgrade,masterful_gambit,180,buff,3s
blinding_flash,Blinding Flash,super_speed_skill.png,Upgraded,Increase spurting ability when positioned toward the back late-race. (Sprint),Increase target speed (0.35),,upgrade,gap_closer,160,buff,3s
mile_maven,Mile Maven,super_speed_skill.png,Upgraded,Widen the margin when positioned toward the front early-race. (Mile),Increase target speed (0.35),,upgrade,productive_plan,160,buff,3s
killer_tunes,Killer Tunes,super_speed_skill.png,Upgraded,Increase positioning ability when positioned toward the front mid-race. (Medium),Increase target speed (0.35),,upgrade,up_tempo,160,buff,2.4s
unyielding,Unyielding,super_speed_skill.png,Upgraded,Increase ability to fight back when passed by another runner on the final corner. (Medium),Increase target speed (0.35),,upgrade,steadfast,160,buff,3s
innate_experience,Innate Experience,super_speed_skill.png,Upgraded,Increase velocity when near the inner rail on the final corner. (Long),Increase target speed (0.35),,upgrade,inside_scoop,160,buff,3s
staggering_lead,Staggering Lead,super_speed_skill.png,Upgraded,Increase ability to maintain the lead when leading by a large margin mid-race. (Sprint),Increase target speed (0.35),,upgrade,huge_lead,170,buff,3s
changing_gears,Changing Gears,super_speed_skill.png,Upgraded,Increase passing ability when positioned toward the front mid-race. (Mile),Increase target speed (0.35),,upgrade,shifting_gears,160,buff,2.4s
big_sisterly,Big-Sisterly,super_speed_skill.png,Upgraded,Increase passing ability. (Mile),Increase target speed (0.35),,upgrade,unyielding_spirit,120,buff,2.4s
vanguard_spirit,Vanguard Spirit,super_speed_skill.png,Upgraded,Increase ability to maintain the lead when leading by a fair margin mid-race. (Long),Increase target speed (0.35),,upgrade,keeping_the_lead,160,buff,3s
overwhelming_pressure,Overwhelming Pressure,super_speed_skill.png,Upgraded,Increase velocity when passing another runner late-race. (Long),Increase target speed (0.35),,upgrade,pressure,160,buff,3s
dream_run,Dream Run,super_speed_skill.png,Special (Event only),Increase velocity on the final straight due to a strong desire to cross the finish line carrying everyone's hopes and dreams.,Increase target speed (0.35),,normal,,,buff,5s
flash_forward,Flash Forward,super_speed_skill.png,Upgraded,Increase velocity on a straight. (Medium),Increase target speed (0.35),,upgrade,medium_straightaways,150,buff,3s
blast_forward,Blast Forward,super_speed_skill.png,Upgraded,Increase velocity on a straight. (Long),Increase target speed (0.35),,upgrade,long_straightaways,150,buff,3s
refraction_arc,Refraction Arc,super_speed_skill.png,Upgraded,Increase velocity on corners. (Medium),Increase target speed (0.35),,upgrade,medium_corners,150,buff,3s
certain_victory,Certain Victory,speed_unique_skill.png,Unique,Greatly increase velocity with an indomitable fighting spirit on the final straight after being on the heels of another runner toward the front on the final corner or later.,Increase target speed (0.45),,normal,,,unique,5s
legacy_of_the_strong,Legacy of the Strong,unique_skill.png,Unique,Increase velocity continuously when pressured by another runner and running out of energy toward the front on the final corner or later.,Increase target speed (0.35),,normal,,,unique,6s
warning_shot,Warning Shot!,unique_skill.png,Unique,Slightly increase velocity with a long spurt starting halfway through the race.,Increase target speed (0.15),,normal,,,unique,6s
xceleration,Xceleration,unique_skill.png,Unique,Become stronger at challenging rivals and moderately increase velocity when positioned toward the front with 200m or less remaining.,Increase target speed (0.25),,normal,,,unique,5s
red_ace,Red Ace,unique_skill.png,Unique,Slightly swell with the determination to be number one when positioned toward the front in the second half of the race.,Increase target speed (0.15),,normal,,,unique,5s
focused_mind,Focused Mind,unique_skill.png,Unique,Moderately increase velocity with a strong turn of foot when passing another runner toward the back on the final straight.,Increase target speed (0.25),,normal,,,unique,5s
corazon_ardiente,Corazón ☆ Ardiente,unique_skill.png,Unique,Slightly hang on to the advantage when positioned toward the front with energy to spare on the final straight.,Increase target speed (0.15),,normal,,,unique,5s
empress_s_pride,Empress's Pride,unique_skill.png,Unique,Moderately increase velocity with the stride of an empress when passing another runner from midpack or further back on the final corner.,Increase target speed (0.25),,normal,,,unique,5s
1st_place_kiss,1st Place Kiss☆,unique_skill.png,Unique,Slightly increase ability to break out of the pack on the straight after engaging in a challenge toward the front on the final corner or later.,Increase target speed (0.15),,normal,,,unique,5s
v_is_for_victory,V Is for Victory!,unique_skill.png,Unique,Moderately increase velocity with winning ambition when positioned toward the front on the final straight after engaging in a challenge on the final corner or later.,Increase target speed (0.25),,normal,,,unique,5s
class_rep_speed_bakushin,Class Rep + Speed = Bakushin,unique_skill.png,Unique,Moderately increase velocity with BAKUSHIN power when engaged in a challenge toward the front in the second half of the race.,Increase target speed (0.25),,normal,,,unique,5s
luck_be_with_me,Luck Be with Me!,unique_skill.png,Unique,Moderately clear a path forward with the power of divination when the way ahead is jammed late-race.,Increase target speed (0.25),,normal,,,unique,5s
i_can_win_sometimes_right,"I Can Win Sometimes, Right?",unique_skill.png,Unique,Moderately increase velocity with an arousal of fighting spirit when positioned 3rd and about to lose late-race.,Increase target speed (0.25),,normal,,,unique,5s
call_me_king,Call Me King,unique_skill.png,Unique,Increase velocity in a true display of skill with 200m remaining after racing calmly.,Increase target speed (0.35),,normal,,,unique,5s
shooting_star,Shooting Star,unique_skill.png,Unique,Ride the momentum to increase velocity and very slightly increase acceleration after passing another runner toward the front late-race.,Increase target speed (0.35),,normal,,,unique,5s
the_view_from_the_lead_is_mine,The View from the Lead Is Mine!,unique_skill.png,Unique,Increase velocity by drawing on all remaining strength when in the lead by a fair margin in the second half of the race.,Increase target speed (0.35),,normal,,,unique,5s
sky_high_teio_step,Sky-High Teio Step,unique_skill.png,Unique,Greatly increase velocity with flashy footwork when closing the gap to runners ahead on the final straight.,Increase target speed (0.45),,normal,,,unique,5s
triumphant_pulse,Triumphant Pulse,unique_skill.png,Unique,Greatly increase ability to break out of the pack by opening up a path when positioned toward the front with 200m remaining.,Increase target speed (0.45),,normal,,,unique,5s
anchors_aweigh,Anchors Aweigh!,unique_skill.png,Unique,Moderately increase velocity steadily with a long spurt starting halfway through the race.,Increase target speed (0.25),,normal,,,unique,6s
cut_and_drive,Cut and Drive!,unique_skill.png,Unique,Become stronger at challenging rivals and increase velocity when positioned toward the front with 200m or less remaining.,Increase target speed (0.35),,normal,,,unique,5s
resplendent_red_ace,Resplendent Red Ace,unique_skill.png,Unique,Swell with the determination to be number one when positioned toward the front in the second half of the race.,Increase target speed (0.25),,normal,,,unique,5s
where_there_s_a_will_there_s_a_way,"Where There's a Will, There's a Way",unique_skill.png,Unique,Increase velocity with a strong turn of foot when passing another runner toward the back on the final straight.,Increase target speed (0.35),,normal,,,unique,5s
the_duty_of_dignity_calls,The Duty of Dignity Calls,unique_skill.png,Unique,Increase velocity with the determination to not be overtaken when positioned toward the front on the final corner.,Increase target speed (0.35),,normal,,,unique,5s
victoria_por_plancha,Victoria por plancha ☆,unique_skill.png,Unique,Hang onto the advantage when positioned toward the front with energy to spare on the final straight.,Increase target speed (0.25),,normal,,,unique,5s
